"O_ID";"O_CODIGO";"FECHA_PUBLICACION_IJ";"O_NOMBRE";"O_DESCRIPCION";"O_VACANTES";"EU_ID";"EM_CIF"
35419877462;"5238c3f74c40c79c6c7de4116fb7fd";2019-03-26 00:00:00;Dependiente/a;"Se buscan perfiles para local ubicado en el Centro Comercial La Maquinista de Barcelona.
Dichas personas deberán de tener gran capacidad de captación del cliente, dinamismo y capacidad de trabajar en grupo.
Las principales funciones serán:
- Atender a los clientes con agilidad y cortesía.
- Asesorar sobre las cualidades técnicas de los productos que lo requieran.
- Colaborar en la recepción, preparación y colocación de la mercancía, así como del cuidado y limpieza del mismo.
- Clasificar, etiquetar y acomodar la mercancía en el almacén interno de la tienda y en los expositores.
- Mantener informado al jefe inmediato de las existencias de la mercancía, a fin de mantener la tienda siempre surtida.";1;20657973230;b66013590
35419796446;"74d65731bb48cc81d97ec3b86f3c53";2019-03-26 00:00:00;Dependiente/a;"Se buscan perfiles para local ubicado en el Centro Comercial Luz del Tajo de Toledo.
Dichas personas deberán de tener gran capacidad de captación del cliente, dinamismo y capacidad de trabajar en grupo.
Las principales funciones serán:
- Atender a los clientes con agilidad y cortesía.
- Asesorar sobre las cualidades técnicas de los productos que lo requieran.
- Colaborar en la recepción, preparación y colocación de la mercancía, así como del cuidado y limpieza del mismo.
- Clasificar, etiquetar y acomodar la mercancía en el almacén interno de la tienda y en los expositores.
- Mantener informado al jefe inmediato de las existencias de la mercancía, a fin de mantener la tienda siempre surtida.";1;20657973230;b66013590
35418652198;de9d7443e845d49b2713f9a2512b03;2019-03-26 00:00:00;Dependiente/a;se busca persona con experiencia en venta de calzado y asesoramiento al cliente , buena presencia y don de gentes, en principio seria un contrato de 20 horas con posibilidad de aumenta el horario a 30 o 40 horas.;1;8213794910;b45556354
35423405742;"48b795eec74e8a891e3cac1a7d743d";2019-03-26 00:00:00;Dependiente/a;Buscamos comercial con experiencia en la venta de productos y servicios vodafone, trabajo jornada continua, buenas condiciones laborables, incentivos etc;1;31290756530;b76287499
35420515478;e0db24bf7947af9fec2cb23860ecb8;2019-03-26 00:00:00;Dependiente/a;"Buscamos recepcionista para centro de Estética y Bronceado, buena presencia , buen trato con el público dotes comerciales y de venta.
Turno de media jornada al mediodía.";1;19124711024;"52952766g"
35425569978;"79be8b42bb4a5c8912e766b6c49cea";2019-03-26 00:00:00;Dependiente/a;Empresa dedicada a la venta minorista de artículos de regalo, bisutería y complementos en zonas turísticas. Busca personal para Cala Millor, Sa Coma, Calas de Mallorca y Cala D´or. Se precisan nociones de idiomas y disponibilidad horaria.;6;23953111412;"78183470f"
35419275918;bf8f70188a47c2859f88520e9b09ad;2019-03-26 00:00:00;Dependiente/a;"Atención al público. El candidato debe asimilar y ejecutar las políticas de venta y fidelización del cliente. Asesoramiento e información sobre las propiedades de los productos. 
Gestión de stock, desarrollar las directrices técnicas y políticas de stock en el mantenimiento, orden y ubicación de los productos tanto expuestos como en el almacén.
Formación. Asimilar, desarrollar y ampliar los conocimientos en las áreas propuestas.";1;2433728406;"14611591j"
35418249300;"3529ed44aa4bef8831c7ef9b566d65";2019-03-26 00:00:00;Dependiente/a;"Empresa distribuidora de servicios  busca 2 personas para incorporar a su equipo a jornada completa.
Posibilidad de mantenerse de manera estable, con amplio  crecimiento profesional.
No se requiere experiencia pero si cualidades como:
Buena imagen, fácil aprendizaje, competitividad y trato con el cliente agradable.  
Si crees que tienes estas cualidades,  ganas de crecer dentro de la empresa y llegar a puestos de mas responsabilidad apúntate y contactaremos contigo para una primera entrevista.";2;34640472492;"23309553l"
35517628360;"2fca7d126d489b8721f957d7e9970e";2019-04-08 00:00:00;Dependiente/a;"Se busca persona proactiva, dinámica y con don de gentes, para el puesto de dependiente de recambios. Preferiblemente con conocimientos en el sector agrícola.
Las tareas a desempeñar sería atención al cliente y venta, control de stock y reposición.
Posibilidad de trabajo estable.";1;29387830186;b27325588
34658483660;"9e608f60c949f8b2926f0cf738bdb5";2019-04-23 00:00:00;Dependiente/a;Es una parafarmacia que situada en Barcelona centro. Necesitamos una dependienta que tenga experiencia de cajera y habla inglés. Jornada parcial: Trabaja sabado y domingo. 8 horas por cada dia.;1;31262993878;b24702201
35427631952;"2eee0a03ee4b0faf70ca15644adae6";2019-03-26 00:00:00;Dependiente/a;CADENA DE TIENDAS BUSCA DEPENDIENTA MODA MUJER TARDES DE LUNES A SABADO,IMPRESCINDIBLE EXPERIENCIA EN PUESTO SIMILAR.;1;8575859058;a58656943
35512859212;"15b838ee6c49d3a036893368f884e9";2019-04-06 00:00:00;Dependiente/a;"Buscamos Asesor/a Comercial para venta de servicios de telefonía y gestión de tienda.
Necesitamos persona proactiva, responsable y acostumbrada a trabajar por objetivos.
Para Mallorca.
Ofrecemos alta en la SS a jornada completa y atractivas comisiones.
Imprescindible 1 año de experiencia reciente en tienda de telefonía.";1;30877263814;b98793151
34806092890;e0801e35ab4bb2bc46bd567dd9d884;2018-12-19 00:00:00;Dependiente/a;"Se necesita vendedor de mobiliario de hogar (sueldo convenio más comisiones importantes); con experiencia en ventas en el sector del mueble. Merkamueble Guadalajara.";1;167463659;b83168435
34808327364;"0c5c43926a457c855b8af6d660c7b2";2018-12-19 00:00:00;Dependiente/a;"Empresa líder en el sector del textil infantil, necesita cubrir vacante del puesto de dependienta.
Imprescindible experiencia mínima de 2 años en puesto similar al ofertado. Disponibilidad horaria e incorporación inmediata";1;969234684;a03247905
34809029834;"58adeb520d4a95af0ab4f8c812daa5";2018-12-19 00:00:00;Dependiente/a;"Si tu vocación es la moda y la atención al cliente, esta es tu oportunidad.
Nos encontramos en la búsqueda de:

Una dependienta/e para nuestra tienda ubicada en Benidorm.
Valoramos la experiencia en el sector calzado y el mundo de la moda así como la experiencia en un puesto similar, orientación al cliente y capacitación de trabajo en equipo.";1;27903874784;b03987286
34806055796;"0f43d422e3482590200fccecfa8092";2018-12-19 00:00:00;Dependiente/a;Se necesita dependiente/a para estanco loterías en León capital,jornada completa buen ambiente de trabajo,se valorará experiencia aunque no es imprescindible.;1;33750762002;"71437067x"
34810321152;"8ebddf3fc94cd68562a1d28bcfc877";2018-12-19 00:00:00;Dependiente/a;"COMERCIAL DE TIENDA VODAFONE


IMPRESCINDIBLE EXPERIENCIA EN TELEFONÍA MÓVIL

Se busca para tienda de PATERNA

Comercial Tienda: 

- Alcanzar los objetivos de venta marcados por la empresa.
- Venta productos y servicios Vodafone.
- Posventa y gestión documentación.
- Tareas propias del punto de venta.

Requisitos:
- Actitud comercial
- Afición y conocimientos por nuevas tecnologías.
- Saber trabajar por objetivos
- Saber trabajar en equipo 

IMPRESCINDIBLE EXPERIENCIA EN TELEFONÍA MÓVIL";1;13780490840;b73746984
34810932198;"0a32c1010d405bbad2f454a75a76a9";2018-12-19 00:00:00;Dependiente/a;"Concesionario Oficial en Zaragoza, precisa asesor comercial de ventas de vehículos de ocasión
Incorporación inmediata, formación a cargo de la empresa, posibilidad de atractivos ingresos adicionales.
Carácter comercial enfocado a consecución de objetivos, manejo RRSS, don de gentes.
Imprescindible calidad en el trato a los clientes.
Se valorará experiencia en venta a puerta fría y /o otros sectores.";1;25919207490;b31899719
34806088438;"5f86c8310a4c9ba4df3abf386738b4";2018-12-19 00:00:00;Dependiente/a;"se necesita vendedor de mobiliario hogar.
Sueldo convenio + comisiones importantes.moifjre
rifjeorigjf
irjgi";1;167463659;b83168435
34808419428;"46bdedd1ca474f8539579f0c9ab430";2018-12-19 00:00:00;Dependiente/a;"Por próxima apertura de sucursal, necesitamos cubrir 2 vacantes del puesto de dependienta.
Imprescindible experiencia previa en puesto similar de mínimo 2 años.";2;969234684;a03247905
34808525002;"006bea74b94ec4bdb58ab16874d370";2018-12-19 00:00:00;Dependiente/a;"SE BUSCA CHIC@ 
Para att. al publico en Exposicion de Carpinteria -Reforma en Bilbao. 
Se requiere experiencia en sector, horario de lunes a viernes de 10 a 13.45 y de 16.30 h a 20.00 h y sabados de 10 h a 13:30 h";1;14017999624;b95606638
35341336656;"858223fb284a1faa7ee20b04508a5e";2019-03-15 00:00:00;Dependiente/a;"Tenemos el trabajo que buscas, si eres un buen comercial y quieres ser lider en ventas buscamos comerciales que tengan fuerza, dedicacion y entusiasmo.
Trabajaras con el mejor equipo en todos los aspectos.
Buscamos personal con experiencia minima de 6 meses en Vodafone y tenemos el mejor sistema de comisionado.
¿Quieres ganar dinero con nosotros? 
Si cumples los requisitos este es tu puesto y formaras parte delmejor equipo de comerciales de Vodafone.";4;31290756530;b76287499
35342548946;be5e681d7e417983d4a759202fce81;2019-03-15 00:00:00;Dependiente/a;"BUREAU VALLÉE IGUALADA.
Necesita dependienta de copisteria, diseño gráfico a media jornada

Imprescindible experiencia demostrable en copisteria, diseño gráfico e informática.

Imprescindible conocimientos de Adobe Illustrator y Photoshop.

Se valorará la atención al cliente, responsable, organizada y dinámica, así como haber trabajado en el sector autoservicio";1;28425069558;b66616293
35332688476;"2c03839bb144ffbbaf943454f3351f";2019-03-15 00:00:00;Dependiente/a;"Se necesita persona  para ocupar un puesto de encargada/o en empresa con varios centros de trabajo en la Bahia de Cadiz.consigan con el fin de llegar al logro de los objetivos marcados por la compañía, persona competente para coordinar y organizar eficazmente equipos de trabajo propiciando un adecuado ambiente de trabajo.

Dicha persona debera  transmitir correctamente conceptos e ideas de forma clara, directa, apropiada y sencilla siendo convincente en la expresión. Debe fomentar con su competencia comunicativa, la existencia de una cultura organizacional en cada establecimiento, el conocimiento sobre los productos y servicios de la compañía, los procedimientos a seguir para llevar a cabo la actividad diaria teniendo en cuenta posibles incidencias que se puedan acometer.

Además, se encargará de atender quejas, comentarios y preguntas relacionadas con las ventas y el servicio.

Debe ser una persona dispuesta, con predisposición colaborativa para desarrollar actividades en conjunto hacia el objetivo común, del mismo modo la actitud se transmite, una persona entusiasta y positiva hará que el equipo disponga de una buena actitud. Además, esa actitud se transmite al cliente final por lo que se traducirá en productividad y beneficios asociados.

Debera estar capacitado/a para atender un gran volumen de trabajo planificando correctamente según tareas importantes-urgentes dependiendo del factor tiempo, de esta forma podrá gestionar tareas clasificadas según prioridades señaladas y ser más productivo/a.

La persona responsable debe controlar la mercancía, verificar el correcto funcionamiento de la tienda y asegurar el cumplimento de los mínimos de calidad, servicios al cliente, salud y seguridad.

Una gran capacidad de trabajo con flujos de tareas muy diversas ya que de ellas depende el correcto funcionamiento del establecimiento.";1;30866836044;"44579414d"
35453102284;f24e42e3fb482c84af7c310024d651;2019-03-29 00:00:00;Dependiente/a;"Responsable de presentar y vender los productos de la empresa con el objeto de alcanzar los objetivos de rendimiento definidos en términos de ventas así como los objetivos de calidad incluidos la calidad del servicio y el aspecto de la tienda según la estrategia y la política de la empresa.
1. Pasa el máximo de tiempo posible de cara al público en la tienda para atender a los clientes
2. Aplica las normas de atención al cliente de la empresa para satisfacer/superar las expectativas de los clientes
3. Entabla relaciones con los clientes y mantiene y aumenta la base de clientes
4. Recopila las opiniones y necesidades de los clientes relativas a los productos y servicios e informa sobre ello al Boutique Manager
5. Asesora al Boutique Manager sobre cualquier tema relacionado con el inventario
6. Ayuda en las auditorías de inventarios
7. Realiza actividades administrativas/de almacén
8. Implementa y mantiene un merchandising visual según las directrices de la oficina principal y mantiene un producto de calidad y atrayente y una presentación de la boutique acorde con las normas de la empresa.
9. Dentro del área de responsabilidad, identifica de forma continua oportunidades de mejora y presenta las sugerencias correspondientes al Boutique Manager
10. Coopera con el equipo y mantiene una buena relación de trabajo con los compañeros";1;16277511604;b30343891
35270983110;"92df35af68401bb64890ba7933abab";2019-03-06 00:00:00;Dependiente/a;"Buscamos un/a dependiente/a para trabajar 36h/semana en horario intensivo rotativo (de mañanas o tardes en semanas alternas) en la tienda TEA SHOP del C.C. Parc Central.

Las tareas principales del puesto son:
* Atención al cliente						
* Control de stocks
* Arqueo de caja
* Mantenimiento de las instalaciones

Ofrecemos contrato indefinido y sueldo fijo + variables mensuales por ventas de tienda.
Realizamos ampliaciones de jornada en periodos de actividad intensa como Navidad y vacaciones.";1;10571718934;b59341883
35313068504;"39e2ea90574df6a49b0e884900caf5";2019-03-12 00:00:00;Dependiente/a;"Buscamos dependient@s para trabajar los fines de semana en varias tiendas TEA SHOP de Madrid.

Las tareas principales del puesto son:
* Atención al cliente
* Degustaciones y acciones promocionales								
* Mantenimiento de las instalaciones
* Manipulación de producto

Se realizarán ampliaciones de contrato en épocas de Navidad y vacaciones.
La formación inicial de la empresa es de una semana completa.
Se ofrece sueldo fijo + variables mensuales por objetivos de tienda.";3;10571718934;b59341883
35452848554;db2b777f7143cda51a27d7ab4eb9e3;2019-03-29 00:00:00;Dependiente/a;"SE PRECISA VENDEDOR/A PARA CENTRO COMERCIAL EL
CORTE INGLÉS (BARCELONA). PARA VENTAS EN SECCIÓN DE  
FRUTERIA.
LA JORNADA LABORAL SERÁ DE TURNO INTENSIVO DE TARDE
DE LUNES A SÁBADO.
SE PRECISA IDIOMA, INGLÉS, CATALÁN Y CASTELLANO.
BUENA PRESENCIA CON DON DE GENTE Y GANAS DE VENDER";1;31988377546;b65996290
